time_seconds,speed_meters_per_second,acceleration_meters_per_second_squared
594.0009999,6.0965514,0.4636654
595.0009999,6.404574,0.3080226
596.0009999,6.8333154,0.4287414
597.0009999,6.784313,-0.0490024
598.0009999,6.784113,-0.0002
599.0009999,6.8194733,0.0353603
600.0009999,6.806637,-0.0128363
601.0009999,6.4146667,-0.3919703
602.0009999,5.9765153,-0.4381514
603.0009999,5.4246655,-0.5518498
604.0009999,5.166358,-0.2583075
605.0009999,4.915693,-0.250665
606.0009999,4.8573823,-0.0583107
607.0009999,4.85467,-0.0027123
608.0009999,4.35349,-0.50118
609.0009999,3.0176191,-1.3358709
610.0009999,2.1587076,-0.8589115
611.0009999,2.076356,-0.0823516
612.0009999,2.7486327,0.6722767
613.0009999,4.177631,1.4289983
614.0009999,4.170619,-0.007012
615.0009999,4.5528355,0.3822165
616.0009999,5.1897416,0.6369061
617.0009999,5.8739014,0.6841598
618.0009999,6.588729,0.7148276
619.0009999,7.1241207,0.5353917
620.0009999,7.2467203,0.1225996
621.0009999,7.2169504,-0.0297699
622.0009999,7.085963,-0.1309874
623.0009999,7.068467,-0.017496
624.0009999,6.8439517,-0.2245153
625.0009999,6.6021905,-0.2417612
626.0009999,6.5421143,-0.0600762
627.0009999,6.485202,-0.0569123
628.0009999,6.5071363,0.0219343
629.0009999,6.391133,-0.1160033
630.0009999,6.092296,-0.298837
631.0009999,5.9393587,-0.1529373
632.0009999,5.585737,-0.3536217
633.0009999,5.2632637,-0.3224733
634.0009999,4.9395447,-0.323719
635.0009999,4.2421126,-0.6974321
636.0009999,3.9097269,-0.3323857
637.0009999,3.979015,0.0692881
638.0009999,3.4271662,-0.5518488
639.0009999,2.354952,-1.0722142
640.0009999,2.5939918,0.2390398
641.0009999,3.6316366,1.0376448
642.0009999,3.908659,0.2770224
643.0009999,4.1355834,0.2269244
644.0009999,4.594965,0.4593816
645.0009999,5.2999096,0.7049446
646.0009999,5.646637,0.3467274
647.0009999,6.204949,0.558312
648.0009999,6.7627306,0.5577816
649.0009999,7.24796,0.4852294
650.0009999,6.986496,-0.261464
651.0009999,5.561384,-1.425112
652.0009999,5.4446855,-0.1166985
653.0009999,5.1060658,-0.3386197
654.0009999,5.0570993,-0.0489665
655.0009999,5.490381,0.4332817
656.0009999,6.0864034,0.5960224
657.0009999,6.131655,0.0452516
658.0009999,6.3145027,0.1828477
659.0009999,6.1975856,-0.1169171
660.0009999,6.1395197,-0.0580659
661.0009999,5.9642878,-0.1752319
662.0009999,5.8932424,-0.0710454
663.0009999,6.2828894,0.389647
664.0009999,6.628256,0.3453666
665.0009999,6.6855793,0.0573233
666.0009999,7.086119,0.4005397
667.0009999,7.5735,0.487381
668.0009999,7.5061784,-0.0673216
669.0009999,7.6383553,0.1321769
670.0009999,7.790625,0.1522697
671.0009999,7.9103546,0.1197296
672.0009999,7.7641735,-0.1461811
673.0009999,7.2262235,-0.53795
674.0009999,6.6163106,-0.6099129
675.0009999,6.214227,-0.4020836
676.0009999,5.769363,-0.444864
677.0009999,5.311319,-0.458044
678.0009999,3.7530768,-1.5582422
679.0009999,3.47251,-0.2805668
680.0009999,1.3046321,-2.1678779
681.0009999,1.7218852,0.4172531
682.0009999,1.9545317,0.2326465
683.0009999,2.9082866,0.9537549
684.0009999,3.8045712,0.8962846
685.0009999,4.0494103,0.2448391
686.0009999,4.490474,0.4410637
687.0009999,5.105469,0.614995
688.0009999,5.2665496,0.1610806
689.0009999,5.6667757,0.4002261
690.0009999,5.8827815,0.2160058
691.0009999,5.7464476,-0.1363339
692.0009999,5.2808013,-0.4656463
693.0009999,4.7699604,-0.5108409
694.0009999,4.571247,-0.1987134
695.0009999,4.4080777,-0.1631693
696.0009999,4.3268685,-0.0812092
697.0009999,4.380157,0.0532885
698.0009999,4.387317,0.00716
699.0009999,4.443686,0.056369
700.0009999,4.524164,0.080478
701.0009999,4.306537,-0.217627
702.0009999,3.969852,-0.336685
703.0009999,3.9411674,-0.0286846
704.0009999,3.7632568,-0.1779106
705.0009999,3.7397254,-0.0235314
706.0009999,3.501383,-0.2383424
707.0009999,3.385314,-0.116069
708.0009999,3.4265237,0.0412097
709.0009999,3.1857238,-0.2407999
710.0009999,3.495679,0.3099552
711.0009999,3.660012,0.164333
712.0009999,3.426752,-0.23326
713.0009999,3.6609967,0.2342447
714.0009999,3.852119,0.1911223
715.0009999,3.734728,-0.117391
716.0009999,3.5292077,-0.2055203
717.0009999,3.2705028,-0.2587049
718.0009999,2.715672,-0.5548308
719.0009999,0.88205785,-1.83361415
720.0009999,0.019147916,-0.862909934
721.0009999,0.015370967,-0.003776949
722.0009999,0.035424385,0.020053418
723.0009999,0.006363508,-0.029060877
724.0009999,0.027525378,0.02116187
725.0009999,0.06124234,0.033716962
726.0009999,0.72442746,0.66318512
727.0009999,1.894396,1.16996854
728.0009999,3.2157273,1.3213313
729.0009999,3.576537,0.3608097
730.0009999,4.2292066,0.6526696
731.0009999,4.633157,0.4039504
732.0009999,4.5264573,-0.1066997
733.0009999,4.6874595,0.1610022
734.0009999,5.1123257,0.4248662
735.0009999,5.287231,0.1749053
736.0009999,6.016882,0.729651
737.0009999,6.262176,0.245294
738.0009999,6.600312,0.338136
739.0009999,6.440297,-0.160015
740.0009999,6.2186546,-0.2216424
741.0009999,6.0143857,-0.2042689
742.0009999,6.0627165,0.0483308
743.0009999,6.176579,0.1138625
744.0009999,6.2750726,0.0984936
745.0009999,6.4316616,0.156589
746.0009999,6.4687767,0.0371151
747.0009999,6.504093,0.0353163
748.0009999,6.516178,0.012085
749.0009999,6.4887633,-0.0274147
750.0009999,6.3070054,-0.1817579
751.0009999,6.2526045,-0.0544009
752.0009999,6.228379,-0.0242255
753.0009999,6.30569,0.077311
754.0009999,6.371227,0.065537
755.0009999,6.436669,0.065442
756.0009999,6.389319,-0.04735
757.0009999,6.286527,-0.102792
758.0009999,5.9981375,-0.2883895
759.0009999,5.971087,-0.0270505
760.0009999,5.758399,-0.212688
761.0009999,5.7136855,-0.0447135
762.0009999,5.579061,-0.1346245
763.0009999,5.3544264,-0.2246346
764.0009999,5.503457,0.1490306
765.0009999,5.6730022,0.1695452
766.0009999,5.5987077,-0.0742945
767.0009999,5.6384373,0.0397296
768.0009999,5.52404,-0.1143973
769.0009999,5.553598,0.029558
770.0009999,5.642414,0.088816
771.0009999,5.687708,0.045294
772.0009999,5.776244,0.088536
773.0009999,5.9194508,0.1432068
774.0009999,5.796901,-0.1225498
775.0009999,5.3459644,-0.4509366
776.0009999,4.160735,-1.1852294
777.0009999,3.0235028,-1.1372322
778.0009999,2.722595,-0.3009078
779.0009999,2.67827,-0.044325
780.0009999,3.1484706,0.4702006
781.0009999,3.6671906,0.51872
782.0009999,3.9392881,0.2720975
783.0009999,4.117151,0.1778629
784.0009999,4.330888,0.213737
785.0009999,4.34257,0.011682
786.0009999,4.3034587,-0.0391113
787.0009999,4.4016843,0.0982256
788.0009999,4.508842,0.1071577
789.0009999,4.555049,0.046207
790.0009999,4.5529337,-0.0021153
791.0009999,5.0362973,0.4833636
792.0009999,5.538389,0.5020917
793.0009999,6.0044208,0.4660318
794.0009999,6.101599,0.0971782
795.0009999,6.392105,0.290506
796.0009999,6.622565,0.23046
797.0009999,7.021479,0.398914
798.0009999,7.195556,0.174077
799.0009999,6.7522864,-0.4432696
800.0009999,6.83764,0.0853536
801.0009999,7.387431,0.549791
802.0009999,7.894301,0.50687
803.0009999,8.170998,0.276697
804.0009999,8.191853,0.020855
805.0009999,8.197736,0.005883
806.0009999,8.231115,0.033379
807.0009999,7.9690413,-0.2620737
808.0009999,7.773292,-0.1957493
809.0009999,7.0271506,-0.7461414
810.0009999,5.4227676,-1.604383
811.0009999,4.679795,-0.7429726
812.0009999,5.033819,0.354024
813.0009999,5.428154,0.394335
814.0009999,5.78903,0.360876
815.0009999,6.371812,0.582782
816.0009999,6.785144,0.413332
817.0009999,6.2527947,-0.5323493
818.0009999,5.5640836,-0.6887111
819.0009999,5.7334995,0.1694159
820.0009999,6.0884233,0.3549238
821.0009999,6.4982924,0.4098691
822.0009999,6.8167033,0.3184109
823.0009999,7.160938,0.3442347
824.0009999,7.721309,0.560371
825.0009999,7.585087,-0.136222
826.0009999,7.6903605,0.1052735
827.0009999,7.388989,-0.3013715
828.0009999,6.8445377,-0.5444513
829.0009999,6.479211,-0.3653267
830.0009999,6.1093073,-0.3699037
831.0009999,6.0247803,-0.084527
832.0009999,6.0214252,-0.0033551
833.0009999,5.9086304,-0.1127948
834.0009999,5.4375134,-0.471117
835.0009999,4.983511,-0.4540024
836.0009999,3.591069,-1.392442
837.0009999,2.753179,-0.83789
838.0009999,2.0555847,-0.6975943
839.0009999,2.5216215,0.4660368
840.0009999,3.740979,1.2193575
841.0009999,4.2624683,0.5214893
842.0009999,4.9173584,0.6548901
843.0009999,5.6642475,0.7468891
844.0009999,6.063738,0.3994905
845.0009999,6.2797112,0.2159732
846.0009999,6.6262403,0.3465291
847.0009999,7.182544,0.5563037
848.0009999,7.579832,0.397288
849.0009999,7.5471573,-0.0326747
850.0009999,7.403812,-0.1433453
851.0009999,7.271007,-0.132805
852.0009999,7.2590356,-0.0119714
853.0009999,7.6100845,0.3510489
854.0009999,7.8394895,0.229405
855.0009999,7.7788744,-0.0606151
856.0009999,7.304716,-0.4741584
857.0009999,6.6189446,-0.6857714
858.0009999,5.583399,-1.0355456
859.0009999,4.9354134,-0.6479856
860.0009999,4.728569,-0.2068444
861.0009999,5.129615,0.401046
862.0009999,5.6874504,0.5578354
863.0009999,6.1774254,0.489975
864.0009999,6.898927,0.7215016
865.0009999,7.484192,0.585265
866.0009999,7.9068217,0.4226297
867.0009999,7.886093,-0.0207287
868.0009999,7.5990124,-0.2870806
869.0009999,7.478524,-0.1204884
870.0009999,7.3839536,-0.0945704
871.0009999,6.8439436,-0.54001
872.0009999,5.6378126,-1.206131
873.0009999,5.559804,-0.0780086
874.0009999,4.7724476,-0.7873564
875.0009999,2.864208,-1.9082396
876.0009999,1.6783116,-1.1858964
877.0009999,1.3226084,-0.3557032
878.0009999,1.5806859,0.2580775
879.0009999,2.2590377,0.6783518
880.0009999,2.8776538,0.6186161
881.0009999,3.436025,0.5583712
882.0009999,3.7359762,0.2999512
883.0009999,4.037202,0.3012258
884.0009999,4.7375927,0.7003907
885.0009999,5.267265,0.5296723
886.0009999,5.722253,0.454988
887.0009999,5.2757263,-0.4465267
888.0009999,5.2100463,-0.06568
894.0009999,6.971216,0.293528283
895.0009999,7.0057178,0.0345018
896.0009999,6.81206,-0.1936578
897.0009999,6.1214347,-0.6906253
898.0009999,5.98688,-0.1345547
899.0009999,5.9548664,-0.0320136
900.0009999,6.2605495,0.3056831
901.0009999,6.5661964,0.3056469
902.0009999,6.504758,-0.0614384
903.0009999,6.027662,-0.477096
904.0009999,5.3507566,-0.6769054
905.0009999,4.985667,-0.3650896
906.0009999,4.398064,-0.587603
907.0009999,3.9156532,-0.4824108
908.0009999,3.8799639,-0.0356893
909.0009999,4.144481,0.2645171
910.0009999,4.749297,0.604816
911.0009999,5.3305426,0.5812456
912.0009999,5.6422906,0.311748
913.0009999,5.9068413,0.2645507
914.0009999,6.1206555,0.2138142
915.0009999,6.3756757,0.2550202
916.0009999,6.721098,0.3454223
917.0009999,6.5679107,-0.1531873
918.0009999,6.46892,-0.0989907
919.0009999,6.5401073,0.0711873
920.0009999,6.7919507,0.2518434
921.0009999,7.0373883,0.2454376
922.0009999,7.20925,0.1718617
923.0009999,6.8701634,-0.3390866
924.0009999,6.433614,-0.4365494
925.0009999,5.700705,-0.732909
926.0009999,4.9268594,-0.7738456
927.0009999,3.350727,-1.5761324
928.0009999,2.4046617,-0.9460653
929.0009999,2.3260925,-0.0785692
930.0009999,3.125273,0.7991805
931.0009999,4.3531704,1.2278974
932.0009999,4.74085,0.3876796
933.0009999,5.323511,0.582661
934.0009999,5.841589,0.518078
935.0009999,6.539442,0.697853
936.0009999,7.0813847,0.5419427
937.0009999,7.1541653,0.0727806
938.0009999,7.3574214,0.2032561
939.0009999,7.5524096,0.1949882
940.0009999,7.5743175,0.0219079
941.0009999,7.2252607,-0.3490568
942.0009999,6.996928,-0.2283327
943.0009999,7.2415323,0.2446043
944.0009999,7.5935163,0.351984
945.0009999,7.7091813,0.115665
946.0009999,7.776797,0.0676157
947.0009999,7.8227654,0.0459684
948.0009999,7.847318,0.0245526
949.0009999,7.6816063,-0.1657117
950.0009999,7.658585,-0.0230213
951.0009999,7.68452,0.025935
952.0009999,7.7011466,0.0166266
953.0009999,7.640269,-0.0608776
954.0009999,7.749636,0.109367
955.0009999,7.78559,0.035954
956.0009999,7.3991356,-0.3864544
957.0009999,6.7652197,-0.6339159
958.0009999,6.4436946,-0.3215251
959.0009999,6.9255853,0.4818907
960.0009999,6.976766,0.0511807
961.0009999,7.2778177,0.3010517
962.0009999,7.224838,-0.0529797
963.0009999,7.2144375,-0.0104005
964.0009999,6.9202952,-0.2941423
965.0009999,6.515482,-0.4048132
966.0009999,5.931361,-0.584121
967.0009999,4.8589044,-1.0724566
968.0009999,3.6873457,-1.1715587
969.0009999,3.563947,-0.1233987
970.0009999,3.9439452,0.3799982
971.0009999,4.9382944,0.9943492
972.0009999,5.282435,0.3441406
973.0009999,5.6778884,0.3954534
974.0009999,6.0554733,0.3775849
975.0009999,6.2113824,0.1559091
976.0009999,6.4516706,0.2402882
977.0009999,6.7912955,0.3396249
978.0009999,6.827432,0.0361365
979.0009999,6.868465,0.041033
980.0009999,6.959493,0.091028
981.0009999,7.0801396,0.1206466
982.0009999,7.1016474,0.0215078
983.0009999,7.0812874,-0.02036
984.0009999,7.2510276,0.1697402
985.0009999,7.3254924,0.0744648
986.0009999,7.3612423,0.0357499
987.0009999,7.5011406,0.1398983
988.0009999,7.4808097,-0.0203309
989.0009999,7.4972,0.0163903
990.0009999,7.3677235,-0.1294765
991.0009999,7.0364823,-0.3312412
992.0009999,6.622751,-0.4137313
993.0009999,6.5670877,-0.0556633
994.0009999,6.0814004,-0.4856873
995.0009999,5.395749,-0.6856514
996.0009999,4.166407,-1.229342
997.0009999,3.447921,-0.718486
998.0009999,1.9800755,-1.4678455
999.0009999,0.833833,-1.1462425
